Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0022-78;AVENIDA DEPUTADO PAULO FERRAZ;1910;;TANCREDO NEVES;64076-005;DIESEL;04/02/2026;5,97;;R$ / litro;IPIRANGA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0022-78;AVENIDA DEPUTADO PAULO FERRAZ;1910;;TANCREDO NEVES;64076-005;ETANOL;04/02/2026;4,59;;R$ / litro;IPIRANGA
NE;PI;TERESINA;COMERCIO CARVALHO LTDA; 06.511.885/0013-03;RUA JERUMENHA;4590;LETRA A;BUENOS AIRES;64008-300;GASOLINA;05/02/2026;5,99;;R$ / litro;VIBRA
NE;PI;TERESINA;COMERCIO CARVALHO LTDA; 06.511.885/0013-03;RUA JERUMENHA;4590;LETRA A;BUENOS AIRES;64008-300;GASOLINA ADITIVADA;05/02/2026;6,19;;R$ / litro;VIBRA
NE;PI;TERESINA;COMERCIO CARVALHO LTDA; 06.511.885/0013-03;RUA JERUMENHA;4590;LETRA A;BUENOS AIRES;64008-300;ETANOL;05/02/2026;4,89;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0027-82;AVENIDA PREFEITO WALL FERRAZ;15100;;ANGELIM;64040-840;GASOLINA;04/02/2026;5,99;;R$ / litro;IPIRANGA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0027-82;AVENIDA PREFEITO WALL FERRAZ;15100;;ANGELIM;64040-840;DIESEL;04/02/2026;5,89;;R$ / litro;IPIRANGA
NE;PI;TERESINA;BARBOSA & NUNES LTDA; 08.956.319/0001-05;RUA IVAN TITO DE OLIVEIRA;2090;;LOURIVAL PARENTE;64023-500;GASOLINA;04/02/2026;5,85;;R$ / litro;BRANCA
NE;PI;TERESINA;BARBOSA & NUNES LTDA; 08.956.319/0001-05;RUA IVAN TITO DE OLIVEIRA;2090;;LOURIVAL PARENTE;64023-500;GASOLINA ADITIVADA;04/02/2026;5,95;;R$ / litro;BRANCA
NE;PI;TERESINA;BARBOSA & NUNES LTDA; 08.956.319/0001-05;RUA IVAN TITO DE OLIVEIRA;2090;;LOURIVAL PARENTE;64023-500;DIESEL;04/02/2026;5,73;;R$ / litro;BRANCA
NE;PI;TERESINA;BARBOSA & NUNES LTDA; 08.956.319/0001-05;RUA IVAN TITO DE OLIVEIRA;2090;;LOURIVAL PARENTE;64023-500;DIESEL S10;04/02/2026;5,75;;R$ / litro;BRANCA
NE;PI;TERESINA;BARBOSA & NUNES LTDA; 08.956.319/0001-05;RUA IVAN TITO DE OLIVEIRA;2090;;LOURIVAL PARENTE;64023-500;ETANOL;04/02/2026;4,49;;R$ / litro;BRANCA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0029-44;RUA JAIME DA SILVEIRA;864;;SANTA ISABEL;64053-280;GASOLINA;05/02/2026;5,99;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0029-44;RUA JAIME DA SILVEIRA;864;;SANTA ISABEL;64053-280;GASOLINA ADITIVADA;05/02/2026;6,29;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0029-44;RUA JAIME DA SILVEIRA;864;;SANTA ISABEL;64053-280;ETANOL;05/02/2026;4,59;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0033-20;AVENIDA JOAO XXIII;805;;NOIVOS;64045-000;GASOLINA;02/02/2026;5,99;;R$ / litro;SABBÁ
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0033-20;AVENIDA JOAO XXIII;805;;NOIVOS;64045-000;GASOLINA ADITIVADA;02/02/2026;6,19;;R$ / litro;SABBÁ
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0033-20;AVENIDA JOAO XXIII;805;;NOIVOS;64045-000;DIESEL S10;02/02/2026;6,39;;R$ / litro;SABBÁ
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0033-20;AVENIDA JOAO XXIII;805;;NOIVOS;64045-000;ETANOL;02/02/2026;4,65;;R$ / litro;SABBÁ
NE;PI;TERESINA;POSTO JOIA LTDA; 08.965.723/0001-37;RUA ENGENHEIRO ALVES DE NORONHA;5102;;BUENOS AIRES;64008-400;GASOLINA;12/02/2026;5,89;;R$ / litro;SABBÁ
NE;PI;TERESINA;POSTO JOIA LTDA; 08.965.723/0001-37;RUA ENGENHEIRO ALVES DE NORONHA;5102;;BUENOS AIRES;64008-400;ETANOL;12/02/2026;4,49;;R$ / litro;SABBÁ
NE;PI;TERESINA;POSTO HOMERO CASTELO BRANCO LTDA; 08.596.605/0001-07;AVENIDA TOMAZ DE AREA LEAO;2563;;ININGA;64048-600;GASOLINA;11/02/2026;5,97;;R$ / litro;VIBRA
NE;PI;TERESINA;POSTO HOMERO CASTELO BRANCO LTDA; 08.596.605/0001-07;AVENIDA TOMAZ DE AREA LEAO;2563;;ININGA;64048-600;GASOLINA ADITIVADA;11/02/2026;6,26;;R$ / litro;VIBRA
NE;PI;TERESINA;POSTO HOMERO CASTELO BRANCO LTDA; 08.596.605/0001-07;AVENIDA TOMAZ DE AREA LEAO;2563;;ININGA;64048-600;ETANOL;11/02/2026;4,57;;R$ / litro;VIBRA
NE;PI;TERESINA;PN PETROLEO LTDA.; 06.331.431/0001-17;RUA MUNDINHO FERRAZ;3225;;SAO CRISTOVAO;64055-330;GASOLINA;11/02/2026;5,89;;R$ / litro;BRANCA
NE;PI;TERESINA;PN PETROLEO LTDA.; 06.331.431/0001-17;RUA MUNDINHO FERRAZ;3225;;SAO CRISTOVAO;64055-330;GASOLINA ADITIVADA;11/02/2026;5,89;;R$ / litro;BRANCA
NE;PI;TERESINA;PN PETROLEO LTDA.; 06.331.431/0001-17;RUA MUNDINHO FERRAZ;3225;;SAO CRISTOVAO;64055-330;DIESEL S10;11/02/2026;5,95;;R$ / litro;BRANCA
NE;PI;TERESINA;TRANSSERVICE PETROLEO LTDA; 02.927.004/0001-45;AVENIDA BARAO DE GURGUEIA;2300;;SAO PEDRO;64019-350;GASOLINA;11/02/2026;5,89;;R$ / litro;BRANCA
NE;PI;TERESINA;TRANSSERVICE PETROLEO LTDA; 02.927.004/0001-45;AVENIDA BARAO DE GURGUEIA;2300;;SAO PEDRO;64019-350;GASOLINA ADITIVADA;11/02/2026;5,89;;R$ / litro;BRANCA
NE;PI;TERESINA;TRANSSERVICE PETROLEO LTDA; 02.927.004/0001-45;AVENIDA BARAO DE GURGUEIA;2300;;SAO PEDRO;64019-350;DIESEL;11/02/2026;6,04;;R$ / litro;BRANCA
NE;PI;TERESINA;TRANSSERVICE PETROLEO LTDA; 02.927.004/0001-45;AVENIDA BARAO DE GURGUEIA;2300;;SAO PEDRO;64019-350;DIESEL S10;11/02/2026;6,06;;R$ / litro;BRANCA
NE;PI;TERESINA;TRANSSERVICE PETROLEO LTDA; 02.927.004/0001-45;AVENIDA BARAO DE GURGUEIA;2300;;SAO PEDRO;64019-350;ETANOL;11/02/2026;4,44;;R$ / litro;BRANCA
NE;PI;TERESINA;PIPEL-PICOS PETROLEO LTDA; 07.483.266/0005-05;AVENIDA PREF. WALL  FERRAZ;7420;;TRIUNFO;64000-010;GASOLINA;11/02/2026;5,78;;R$ / litro;VIBRA
NE;PI;TERESINA;PIPEL-PICOS PETROLEO LTDA; 07.483.266/0005-05;AVENIDA PREF. WALL  FERRAZ;7420;;TRIUNFO;64000-010;GASOLINA ADITIVADA;11/02/2026;6,18;;R$ / litro;VIBRA
NE;PI;TERESINA;PIPEL-PICOS PETROLEO LTDA; 07.483.266/0005-05;AVENIDA PREF. WALL  FERRAZ;7420;;TRIUNFO;64000-010;DIESEL;11/02/2026;5,76;;R$ / litro;VIBRA
NE;PI;TERESINA;PIPEL-PICOS PETROLEO LTDA; 07.483.266/0005-05;AVENIDA PREF. WALL  FERRAZ;7420;;TRIUNFO;64000-010;DIESEL S10;11/02/2026;5,79;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0004-96;AVENIDA MIGUEL ROSA;3768;SUL;PICARRA;64001-973;GASOLINA;12/02/2026;5,99;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0004-96;AVENIDA MIGUEL ROSA;3768;SUL;PICARRA;64001-973;GASOLINA ADITIVADA;12/02/2026;6,29;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0004-96;AVENIDA MIGUEL ROSA;3768;SUL;PICARRA;64001-973;ETANOL;12/02/2026;4,59;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0003-05;AVENIDA PRESIDENTE KENNEDY;1944;;SAO CRISTOVAO;64052-800;GASOLINA;09/02/2026;5,99;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0003-05;AVENIDA PRESIDENTE KENNEDY;1944;;SAO CRISTOVAO;64052-800;GASOLINA ADITIVADA;09/02/2026;6,39;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0003-05;AVENIDA PRESIDENTE KENNEDY;1944;;SAO CRISTOVAO;64052-800;ETANOL;09/02/2026;4,59;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0009-09;AVENIDA MIGUEL ROSA;6185;SUL;;64001-973;GASOLINA;11/02/2026;5,99;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0009-09;AVENIDA MIGUEL ROSA;6185;SUL;;64001-973;GASOLINA ADITIVADA;11/02/2026;6,29;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0009-09;AVENIDA MIGUEL ROSA;6185;SUL;;64001-973;DIESEL;11/02/2026;6,39;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0009-09;AVENIDA MIGUEL ROSA;6185;SUL;;64001-973;ETANOL;11/02/2026;4,59;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0012-04;AVENIDA RUI BARBOSA;1662;;VILA OPERARIA;64076-410;GASOLINA;12/02/2026;5,99;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0012-04;AVENIDA RUI BARBOSA;1662;;VILA OPERARIA;64076-410;GASOLINA ADITIVADA;12/02/2026;6,29;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0012-04;AVENIDA RUI BARBOSA;1662;;VILA OPERARIA;64076-410;ETANOL;12/02/2026;4,59;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0002-24;AVENIDA MIGUEL ROSA;3833;SUL;PICARRA;64001-973;GASOLINA;12/02/2026;5,99;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0002-24;AVENIDA MIGUEL ROSA;3833;SUL;PICARRA;64001-973;GASOLINA ADITIVADA;12/02/2026;6,29;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0002-24;AVENIDA MIGUEL ROSA;3833;SUL;PICARRA;64001-973;ETANOL;12/02/2026;4,59;;R$ / litro;VIBRA
NE;PI;TERESINA;MIRANTE PETROLEO LTDA; 03.612.498/0001-31;AVENIDA PRESIDENTE KENNEDY;5779;;MORROS;64062-100;GASOLINA;11/02/2026;5,79;;R$ / litro;IPIRANGA
NE;PI;TERESINA;MIRANTE PETROLEO LTDA; 03.612.498/0001-31;AVENIDA PRESIDENTE KENNEDY;5779;;MORROS;64062-100;DIESEL;11/02/2026;5,89;;R$ / litro;IPIRANGA
NE;PI;TERESINA;MIRANTE PETROLEO LTDA; 03.612.498/0001-31;AVENIDA PRESIDENTE KENNEDY;5779;;MORROS;64062-100;DIESEL S10;11/02/2026;5,99;;R$ / litro;IPIRANGA
NE;PI;TERESINA;MIRANTE PETROLEO LTDA; 03.612.498/0001-31;AVENIDA PRESIDENTE KENNEDY;5779;;MORROS;64062-100;ETANOL;11/02/2026;4,49;;R$ / litro;IPIRANGA
NE;PI;TERESINA;CLEONICE FERREIRA SILVA; 03.171.610/0001-46;AVENIDA BARAO DE GURGUEIA;2635;;VERMELHA;64018-500;GASOLINA;11/02/2026;5,89;;R$ / litro;BRANCA
NE;PI;TERESINA;CLEONICE FERREIRA SILVA; 03.171.610/0001-46;AVENIDA BARAO DE GURGUEIA;2635;;VERMELHA;64018-500;GASOLINA ADITIVADA;11/02/2026;5,99;;R$ / litro;BRANCA
NE;PI;TERESINA;CLEONICE FERREIRA SILVA; 03.171.610/0001-46;AVENIDA BARAO DE GURGUEIA;2635;;VERMELHA;64018-500;DIESEL;11/02/2026;5,79;;R$ / litro;BRANCA
NE;PI;TERESINA;CLEONICE FERREIRA SILVA; 03.171.610/0001-46;AVENIDA BARAO DE GURGUEIA;2635;;VERMELHA;64018-500;DIESEL S10;11/02/2026;5,89;;R$ / litro;BRANCA
NE;PI;TERESINA;CLEONICE FERREIRA SILVA; 03.171.610/0001-46;AVENIDA BARAO DE GURGUEIA;2635;;VERMELHA;64018-500;ETANOL;11/02/2026;4,49;;R$ / litro;BRANCA
NE;PI;TERESINA;POSTO HIDROLANDIA LTDA; 03.069.763/0001-87;AVENIDA PREFEITO WALL FERRAZ;8570;SUL;LOURIVAL PARENTE;64022-145;GASOLINA;11/02/2026;5,99;;R$ / litro;IPIRANGA
NE;PI;TERESINA;POSTO HIDROLANDIA LTDA; 03.069.763/0001-87;AVENIDA PREFEITO WALL FERRAZ;8570;SUL;LOURIVAL PARENTE;64022-145;GASOLINA ADITIVADA;11/02/2026;6,19;;R$ / litro;IPIRANGA
NE;PI;TERESINA;POSTO HIDROLANDIA LTDA; 03.069.763/0001-87;AVENIDA PREFEITO WALL FERRAZ;8570;SUL;LOURIVAL PARENTE;64022-145;DIESEL;11/02/2026;5,95;;R$ / litro;IPIRANGA
NE;PI;TERESINA;POSTO HIDROLANDIA LTDA; 03.069.763/0001-87;AVENIDA PREFEITO WALL FERRAZ;8570;SUL;LOURIVAL PARENTE;64022-145;DIESEL S10;11/02/2026;5,99;;R$ / litro;IPIRANGA
NE;PI;TERESINA;POSTO HIDROLANDIA LTDA; 03.069.763/0001-87;AVENIDA PREFEITO WALL FERRAZ;8570;SUL;LOURIVAL PARENTE;64022-145;ETANOL;11/02/2026;4,49;;R$ / litro;IPIRANGA
NE;PI;TERESINA;JUNCO COMERCIAL LTDA; 02.760.727/0001-00;RUA JOAQUIM NELSON;2121;;PARQUE IDEAL;64078-625;GASOLINA;11/02/2026;5,89;;R$ / litro;VIBRA
NE;PI;TERESINA;JUNCO COMERCIAL LTDA; 02.760.727/0001-00;RUA JOAQUIM NELSON;2121;;PARQUE IDEAL;64078-625;GASOLINA ADITIVADA;11/02/2026;6,19;;R$ / litro;VIBRA
NE;PI;TERESINA;JUNCO COMERCIAL LTDA; 02.760.727/0001-00;RUA JOAQUIM NELSON;2121;;PARQUE IDEAL;64078-625;DIESEL S10;11/02/2026;5,99;;R$ / litro;VIBRA
NE;PI;TERESINA;JUNCO COMERCIAL LTDA; 02.760.727/0001-00;RUA JOAQUIM NELSON;2121;;PARQUE IDEAL;64078-625;ETANOL;11/02/2026;4,69;;R$ / litro;VIBRA
NE;PI;TERESINA;MOURA SOUSA E BONFIM LTDA; 01.416.988/0001-37;RODOVIA BR 343 KM 10;S/N;;RODOVIA;64045-970;GASOLINA;11/02/2026;5,69;;R$ / litro;ALE
NE;PI;TERESINA;MOURA SOUSA E BONFIM LTDA; 01.416.988/0001-37;RODOVIA BR 343 KM 10;S/N;;RODOVIA;64045-970;GASOLINA ADITIVADA;11/02/2026;6,09;;R$ / litro;ALE
NE;PI;TERESINA;MOURA SOUSA E BONFIM LTDA; 01.416.988/0001-37;RODOVIA BR 343 KM 10;S/N;;RODOVIA;64045-970;DIESEL;11/02/2026;5,84;;R$ / litro;ALE
NE;PI;TERESINA;MOURA SOUSA E BONFIM LTDA; 01.416.988/0001-37;RODOVIA BR 343 KM 10;S/N;;RODOVIA;64045-970;DIESEL S10;11/02/2026;5,89;;R$ / litro;ALE
NE;PI;TERESINA;MOURA SOUSA E BONFIM LTDA; 01.416.988/0001-37;RODOVIA BR 343 KM 10;S/N;;RODOVIA;64045-970;ETANOL;11/02/2026;4,67;;R$ / litro;ALE
NE;PI;TERESINA;POSTO CERTO LTDA; 08.610.754/0001-75;AVENIDA JOAO XXIII;2180;;NOIVOS;64045-000;GASOLINA;09/02/2026;5,88;;R$ / litro;SABBÁ
NE;PI;TERESINA;POSTO CERTO LTDA; 08.610.754/0001-75;AVENIDA JOAO XXIII;2180;;NOIVOS;64045-000;GASOLINA ADITIVADA;09/02/2026;6,18;;R$ / litro;SABBÁ
NE;PI;TERESINA;POSTO CERTO LTDA; 08.610.754/0001-75;AVENIDA JOAO XXIII;2180;;NOIVOS;64045-000;DIESEL S10;09/02/2026;5,99;;R$ / litro;SABBÁ
NE;PI;TERESINA;POSTO CERTO LTDA; 08.610.754/0001-75;AVENIDA JOAO XXIII;2180;;NOIVOS;64045-000;ETANOL;09/02/2026;4,57;;R$ / litro;SABBÁ
NE;PI;TERESINA;POSTO CERTO LTDA; 08.610.754/0002-56;AVENIDA DEPUTADO PAULO FERRAZ;1771;;BEIRA RIO;64075-535;GASOLINA;11/02/2026;5,89;;R$ / litro;SABBÁ
NE;PI;TERESINA;POSTO CERTO LTDA; 08.610.754/0002-56;AVENIDA DEPUTADO PAULO FERRAZ;1771;;BEIRA RIO;64075-535;GASOLINA ADITIVADA;11/02/2026;6,14;;R$ / litro;SABBÁ
NE;PI;TERESINA;POSTO CERTO LTDA; 08.610.754/0002-56;AVENIDA DEPUTADO PAULO FERRAZ;1771;;BEIRA RIO;64075-535;DIESEL;11/02/2026;5,94;;R$ / litro;SABBÁ
NE;PI;TERESINA;POSTO CERTO LTDA; 08.610.754/0002-56;AVENIDA DEPUTADO PAULO FERRAZ;1771;;BEIRA RIO;64075-535;DIESEL S10;11/02/2026;5,99;;R$ / litro;SABBÁ
NE;PI;TERESINA;POSTO CERTO LTDA; 08.610.754/0002-56;AVENIDA DEPUTADO PAULO FERRAZ;1771;;BEIRA RIO;64075-535;ETANOL;11/02/2026;4,59;;R$ / litro;SABBÁ
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0018-91;RUA OLAVO BILAC;989;SUL;CENTRO;64001-280;GASOLINA;11/02/2026;5,99;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0018-91;RUA OLAVO BILAC;989;SUL;CENTRO;64001-280;GASOLINA ADITIVADA;11/02/2026;6,29;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0018-91;RUA OLAVO BILAC;989;SUL;CENTRO;64001-280;ETANOL;11/02/2026;4,59;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0019-72;AVENIDA LINDOLFO MONTEIRO;990;;FATIMA;64049-440;GASOLINA;09/02/2026;6,09;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0019-72;AVENIDA LINDOLFO MONTEIRO;990;;FATIMA;64049-440;GASOLINA ADITIVADA;09/02/2026;6,49;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0019-72;AVENIDA LINDOLFO MONTEIRO;990;;FATIMA;64049-440;DIESEL;09/02/2026;6,54;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0019-72;AVENIDA LINDOLFO MONTEIRO;990;;FATIMA;64049-440;ETANOL;09/02/2026;4,79;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0020-06;AVENIDA DEPUTADO PAULO FERRAZ;2907;;SAO RAIMUNDO;64075-005;GASOLINA;11/02/2026;5,99;;R$ / litro;IPIRANGA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0020-06;AVENIDA DEPUTADO PAULO FERRAZ;2907;;SAO RAIMUNDO;64075-005;GASOLINA ADITIVADA;11/02/2026;6,29;;R$ / litro;IPIRANGA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0020-06;AVENIDA DEPUTADO PAULO FERRAZ;2907;;SAO RAIMUNDO;64075-005;DIESEL;11/02/2026;5,87;;R$ / litro;IPIRANGA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0020-06;AVENIDA DEPUTADO PAULO FERRAZ;2907;;SAO RAIMUNDO;64075-005;ETANOL;11/02/2026;4,69;;R$ / litro;IPIRANGA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0021-97;AVENIDA PREFEITO WALL FERRAZ;15900;;ANGELIM;64040-840;DIESEL;11/02/2026;6,27;;R$ / litro;IPIRANGA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0021-97;AVENIDA PREFEITO WALL FERRAZ;15900;;ANGELIM;64040-840;ETANOL;11/02/2026;4,79;;R$ / litro;IPIRANGA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0021-97;AVENIDA PREFEITO WALL FERRAZ;15900;;ANGELIM;64040-840;GASOLINA;11/02/2026;6,09;;R$ / litro;IPIRANGA
NE;PI;TERESINA;IGUATEMI DISTRIBUIDORA LTDA; 03.072.068/0002-55;AVENIDA DOM SEVERINO;1498;;FATIMA;64049-375;GASOLINA;11/02/2026;5,95;;R$ / litro;BRANCA
NE;PI;TERESINA;IGUATEMI DISTRIBUIDORA LTDA; 03.072.068/0002-55;AVENIDA DOM SEVERINO;1498;;FATIMA;64049-375;GASOLINA ADITIVADA;11/02/2026;5,97;;R$ / litro;BRANCA
NE;PI;TERESINA;IGUATEMI DISTRIBUIDORA LTDA; 03.072.068/0002-55;AVENIDA DOM SEVERINO;1498;;FATIMA;64049-375;DIESEL S10;11/02/2026;5,97;;R$ / litro;BRANCA
NE;PI;TERESINA;IGUATEMI DISTRIBUIDORA LTDA; 03.072.068/0002-55;AVENIDA DOM SEVERINO;1498;;FATIMA;64049-375;ETANOL;11/02/2026;4,60;;R$ / litro;BRANCA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0022-78;AVENIDA DEPUTADO PAULO FERRAZ;1910;;TANCREDO NEVES;64076-005;GASOLINA;11/02/2026;5,99;;R$ / litro;IPIRANGA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0022-78;AVENIDA DEPUTADO PAULO FERRAZ;1910;;TANCREDO NEVES;64076-005;GASOLINA ADITIVADA;11/02/2026;6,29;;R$ / litro;IPIRANGA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0022-78;AVENIDA DEPUTADO PAULO FERRAZ;1910;;TANCREDO NEVES;64076-005;DIESEL;11/02/2026;5,97;;R$ / litro;IPIRANGA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0022-78;AVENIDA DEPUTADO PAULO FERRAZ;1910;;TANCREDO NEVES;64076-005;ETANOL;11/02/2026;4,69;;R$ / litro;IPIRANGA
NE;PI;TERESINA;POSTO MARTINEZ LTDA - ME; 02.992.818/0001-63;AVENIDA ANTONIO OLIVEIRA;61;;GURUPI;64091-400;GASOLINA;11/02/2026;5,99;;R$ / litro;IPIRANGA
NE;PI;TERESINA;POSTO MARTINEZ LTDA - ME; 02.992.818/0001-63;AVENIDA ANTONIO OLIVEIRA;61;;GURUPI;64091-400;GASOLINA ADITIVADA;11/02/2026;6,29;;R$ / litro;IPIRANGA
NE;PI;TERESINA;POSTO MARTINEZ LTDA - ME; 02.992.818/0001-63;AVENIDA ANTONIO OLIVEIRA;61;;GURUPI;64091-400;DIESEL S10;11/02/2026;6,19;;R$ / litro;IPIRANGA
NE;PI;TERESINA;POSTO MARTINEZ LTDA - ME; 02.992.818/0001-63;AVENIDA ANTONIO OLIVEIRA;61;;GURUPI;64091-400;ETANOL;11/02/2026;4,79;;R$ / litro;IPIRANGA
NE;PI;TERESINA;COMERCIO CARVALHO LTDA; 06.511.885/0013-03;RUA JERUMENHA;4590;LETRA A;BUENOS AIRES;64008-300;GASOLINA;12/02/2026;5,99;;R$ / litro;VIBRA
NE;PI;TERESINA;COMERCIO CARVALHO LTDA; 06.511.885/0013-03;RUA JERUMENHA;4590;LETRA A;BUENOS AIRES;64008-300;GASOLINA ADITIVADA;12/02/2026;6,19;;R$ / litro;VIBRA
NE;PI;TERESINA;COMERCIO CARVALHO LTDA; 06.511.885/0013-03;RUA JERUMENHA;4590;LETRA A;BUENOS AIRES;64008-300;ETANOL;12/02/2026;4,89;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0027-82;AVENIDA PREFEITO WALL FERRAZ;15100;;ANGELIM;64040-840;GASOLINA;11/02/2026;6,09;;R$ / litro;IPIRANGA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0027-82;AVENIDA PREFEITO WALL FERRAZ;15100;;ANGELIM;64040-840;DIESEL;11/02/2026;5,89;;R$ / litro;IPIRANGA
NE;PI;TERESINA;BARBOSA & NUNES LTDA; 08.956.319/0001-05;RUA IVAN TITO DE OLIVEIRA;2090;;LOURIVAL PARENTE;64023-500;GASOLINA;11/02/2026;5,96;;R$ / litro;BRANCA
NE;PI;TERESINA;BARBOSA & NUNES LTDA; 08.956.319/0001-05;RUA IVAN TITO DE OLIVEIRA;2090;;LOURIVAL PARENTE;64023-500;GASOLINA ADITIVADA;11/02/2026;6,06;;R$ / litro;BRANCA
NE;PI;TERESINA;BARBOSA & NUNES LTDA; 08.956.319/0001-05;RUA IVAN TITO DE OLIVEIRA;2090;;LOURIVAL PARENTE;64023-500;DIESEL;11/02/2026;5,63;;R$ / litro;BRANCA
NE;PI;TERESINA;BARBOSA & NUNES LTDA; 08.956.319/0001-05;RUA IVAN TITO DE OLIVEIRA;2090;;LOURIVAL PARENTE;64023-500;DIESEL S10;11/02/2026;5,65;;R$ / litro;BRANCA
NE;PI;TERESINA;BARBOSA & NUNES LTDA; 08.956.319/0001-05;RUA IVAN TITO DE OLIVEIRA;2090;;LOURIVAL PARENTE;64023-500;ETANOL;11/02/2026;4,45;;R$ / litro;BRANCA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0029-44;RUA JAIME DA SILVEIRA;864;;SANTA ISABEL;64053-280;GASOLINA;12/02/2026;5,99;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0029-44;RUA JAIME DA SILVEIRA;864;;SANTA ISABEL;64053-280;GASOLINA ADITIVADA;12/02/2026;6,29;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0029-44;RUA JAIME DA SILVEIRA;864;;SANTA ISABEL;64053-280;ETANOL;12/02/2026;4,59;;R$ / litro;VIBRA
